,Unnamed: 0,date,language_x,userid,level,word,guess,success,flight,success_rate,offered,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket,model_prediction,model_correct,dob,country,language_y,age
146,147,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,rocks,rocas,True, languagerank,84.61538462,26,12621,5055.0,NNS,68,0.425531915,2,1,81.81818182,rock,297896,2,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
147,148,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,cooled,enfriado,True, languagerank,18.75,16,17367,12092.0,V,0,0.0,1,1,90.90909091,cool,55848,9,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
148,149,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,help,ayuda,True, languagerank,72.0,25,10003,713.0,NN,514,0.914893617,1,1,90.90909091,help,8349970,3,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
150,151,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,projects,proyectos,True, languagerank,41.17647059,17,17717,266.0,NNS,5,0.063829787,7,1,36.36363636,project,1603372,6,False,False,1999-01-01,Ecuador,Spanish,19.8881837247633
151,152,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,projects,proyectos,True, languagerank,41.17647059,17,16167,266.0,NNS,5,0.063829787,7,1,36.36363636,project,1603372,6,False,False,1999-01-01,Ecuador,Spanish,19.8881837247633
152,153,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,pink,rosado,True, languagerank,80.0,10,10495,10726.0,NN,57,0.25531914899999997,3,1,72.72727273,pink,418640,2,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
153,154,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,whites,blancos,True, languagerank,50.0,18,17842,599.0,NNS,3,0.063829787,1,1,90.90909091,white,141921,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
154,155,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,works,tranajos,False, languagerank,32.14285714,28,12345,86.0,NNS,62,0.659574468,2,1,81.81818182,work,2337791,7,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
155,156,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,works,trabajos,True, languagerank,32.14285714,28,12345,86.0,NNS,62,0.659574468,2,1,81.81818182,work,2337791,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
159,160,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,warmed,calentado,True, languagerank,20.0,15,17670,3780.0,VBN,3,0.042553191,2,2,81.81818182,warm,42743,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
161,162,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,truths,verdades,True, languagerank,50.0,24,16715,1349.0,NNS,1,0.021276596000000002,2,2,81.81818182,truth,78822,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
162,163,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,enters,entradas,False, languagerank,14.70588235,34,12470,555.0,NNS,144,0.531914894,1,2,90.90909091,enter,168471,9,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
163,164,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,3,everything,todo,True, languagerank,26.08695652,23,10843,389.0,NN,248,0.85106383,1,3,90.90909091,everything,3661627,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
164,165,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,8,raising,k,False, noflight,18.75,32,13139,10275.0,VBG,15,0.276595745,4,8,63.63636364,raise,311185,9,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
165,166,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,8,raising,k,False, noflight,18.75,32,16399,9820.0,VBG,15,0.276595745,2,8,63.63636364,raise,311185,9,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
166,167,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,accepted,aceptado,True, languagerank,23.07692308,13,14562,6878.0,JJ,8,0.127659574,7,2,36.36363636,accept,583552,8,False,False,1999-01-01,Ecuador,Spanish,19.8881837247633
167,168,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,accepted,aceptado,True, languagerank,23.07692308,13,16443,864.0,JJ,8,0.127659574,5,2,36.36363636,accept,583552,8,False,False,1999-01-01,Ecuador,Spanish,19.8881837247633
168,169,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,accepted,aceptado,True, languagerank,23.07692308,13,14562,6878.0,JJ,8,0.127659574,7,2,36.36363636,accept,583552,8,False,False,1999-01-01,Ecuador,Spanish,19.8881837247633
169,170,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,accepted,aceptado,True, languagerank,23.07692308,13,16443,864.0,JJ,8,0.127659574,5,2,36.36363636,accept,583552,8,False,False,1999-01-01,Ecuador,Spanish,19.8881837247633
170,171,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,hiccup,hipo,True, languagerank,27.586206899999997,29,15637,36160.0,NN,720,0.042553191,2,2,81.81818182,hiccup,12506,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
171,172,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,aside,aparte,True, languagerank,12.5,16,12434,4657.0,RB,71,0.574468085,2,1,81.81818182,aside,387634,9,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
172,173,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,water,agua,True, languagerank,75.0,32,10107,196.0,NN,285,0.8297872340000001,1,1,90.90909091,water,6321093,3,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
173,174,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,trains,trenes,True, languagerank,47.61904762,42,16791,1833.0,NNS,2,0.042553191,2,1,81.81818182,train,63551,6,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
174,175,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,trains,trenes,True, languagerank,47.61904762,42,16956,1833.0,NNS,2,0.042553191,2,1,81.81818182,train,63551,6,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
175,176,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,1,trains,trenes,True, noflight,47.61904762,42,16791,1833.0,NNS,2,0.042553191,2,1,81.81818182,train,63551,6,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
176,177,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,1,trains,trenes,True, noflight,47.61904762,42,16956,1833.0,NNS,2,0.042553191,2,1,81.81818182,train,63551,6,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
177,178,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,3,nearby,cerca,True, languagerank,27.77777778,36,12624,5130.0,RB,61,0.425531915,2,3,81.81818182,nearby,332449,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
178,179,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,kids,niÃ±os,True, languagerank,45.45454545,22,12380,484.0,NNS,170,0.617021277,1,1,90.90909091,kid,2525411,6,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
179,180,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,2,shall,salta,False, noflight,7.692307692000001,26,10490,669.0,MD,93,0.617021277,2,2,81.81818182,shall,2276790,10,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
180,181,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,1,boys,niÃ±os,True, noflight,85.71428571,21,12286,1025.0,NNS,152,0.7446808509999999,1,1,90.90909091,boy,710137,2,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
181,182,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,play,jugar,True, languagerank,63.63636364,22,10825,171.0,NN,154,0.85106383,1,1,90.90909091,play,3142110,4,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
183,184,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,2,milk,leche,True, noflight,62.5,16,10076,1851.0,NN,28,0.25531914899999997,1,2,90.90909091,milk,745063,4,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
184,185,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,1,have,tener,True, noflight,61.29032258,31,9507,10.0,VB,1951,1.0,1,1,90.90909091,have,67939232,4,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
185,186,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,2,which,bruja,False, noflight,37.5,24,9554,42.0,WDT,334,0.893617021,1,2,90.90909091,which,29562314,7,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
186,187,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,hotdog,perro caliente,False, languagerank,15.38461538,26,12133,56060.0,NN,0,0.0,2,2,81.81818182,hotdog,3071,9,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
187,188,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,mountain,montaÃ±a,True, languagerank,66.66666667,18,10314,1213.0,NN,96,0.404255319,2,2,81.81818182,mountain,836293,4,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
188,189,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,5,hotter,caluroo,False, noflight,14.28571429,28,16414,830.0,NN,4,0.08510638300000001,2,5,81.81818182,hot,54054,9,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
189,190,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,pain,pintura,False, languagerank,27.27272727,22,12367,904.0,NN,66,0.638297872,2,2,81.81818182,pain,1645165,8,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
190,191,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,1,point,punto,True, noflight,61.53846154,26,9576,175.0,NN,107,0.765957447,1,1,90.90909091,point,4883585,4,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
191,192,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,4,knocks,golpes,True, languagerank,20.0,30,12404,8243.0,NNS,74,0.595744681,2,4,81.81818182,knock,11691,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
196,197,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,uses,usos,True, languagerank,31.03448276,29,12762,251.0,NNS,56,0.36170212799999996,2,2,81.81818182,use,1326852,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
197,198,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,days,dias,True, languagerank,50.0,18,9967,84.0,NNS,99,0.7446808509999999,1,1,90.90909091,day,5674025,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
198,199,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,arm,brazo,True, languagerank,41.17647059,17,10053,6504.0,NN,195,0.574468085,1,2,90.90909091,arm,645604,6,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
199,200,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,3,dissolved,disuelto,True, languagerank,17.64705882,17,18027,5339.0,V,0,0.0,2,3,81.81818182,dissolve,60881,9,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
202,203,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,ceiling,techo,True, languagerank,27.77777778,18,10672,3299.0,NN,90,0.36170212799999996,2,1,81.81818182,ceiling,272811,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
203,204,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,1,working,trabajando,True, noflight,41.66666667,24,12294,86.0,VBG,91,0.7446808509999999,1,1,90.90909091,work,4440184,6,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
206,207,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,horse,caballo,True, languagerank,68.0,25,10145,1790.0,NN,90,0.34042553200000003,1,1,90.90909091,horse,495475,4,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
207,208,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,lost,perdido,True, languagerank,33.33333333,21,12275,431.0,VBN,178,0.765957447,1,2,90.90909091,lose,1621717,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
208,209,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,lost,perdido,True, languagerank,33.33333333,21,12275,431.0,VBN,178,0.765957447,1,2,90.90909091,lose,1621717,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
214,215,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,answer,respuesta,True, languagerank,35.0,20,10205,1082.0,NN,64,0.638297872,2,1,81.81818182,answer,1139792,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
215,216,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,fault,culpa,True, languagerank,36.36363636,22,12346,3117.0,NN,61,0.659574468,2,2,81.81818182,fault,311228,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
216,217,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,fly,volar,True, languagerank,56.66666667,30,12265,3591.0,NN,254,0.787234043,1,1,90.90909091,fly,441284,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
218,219,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,wells,pozos,True, languagerank,5.882352941000001,17,17414,365.0,NN,1,0.063829787,1,2,90.90909091,well,80659,10,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
221,222,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,fingers,dedos,True, languagerank,83.33333333,24,12513,1882.0,NNS,57,0.5106382979999999,2,2,81.81818182,finger,367009,2,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
222,223,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,sitting,sosls,False, languagerank,40.90909091,22,12314,640.0,VBG,109,0.6808510640000001,1,2,90.90909091,sit,734624,6,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
223,224,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,friend,amigo,True, languagerank,66.66666667,18,12239,309.0,NN,181,0.8297872340000001,1,2,90.90909091,friend,1638107,4,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
224,225,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,3,diving,zambillida,False, languagerank,32.35294118,34,17867,6366.0,VBG,12,0.17021276600000002,2,3,45.45454545,dive,57747,7,False,True,1999-01-01,Ecuador,Spanish,19.8881837247633
225,226,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,3,diving,zambillida,False, languagerank,32.35294118,34,13884,11383.0,VBG,12,0.17021276600000002,6,3,45.45454545,dive,57747,7,False,True,1999-01-01,Ecuador,Spanish,19.8881837247633
226,227,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,coffee,cafe,True, languagerank,92.30769231,13,11790,1430.0,NN,32,0.29787234,1,1,90.90909091,coffee,1009776,1,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
228,229,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,hug,abrazo,True, languagerank,29.41176471,17,12484,8294.0,NN,53,0.531914894,2,1,81.81818182,hug,30011,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
235,236,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,1,cave,caverna,False, noflight,30.76923077,26,10197,4150.0,NN,80,0.276595745,2,1,81.81818182,cave,171977,7,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
236,237,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,3,starring,protagonizando,True, languagerank,16.66666667,24,17827,740.0,VBG,3,0.063829787,1,3,90.90909091,star,84625,9,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
237,238,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,finals,finales,True, languagerank,56.25,16,17153,2322.0,N,0,0.0,1,1,90.90909091,final,175427,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
238,239,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,save,salvar,True, languagerank,58.62068966,29,12316,476.0,VB,101,0.6808510640000001,1,2,90.90909091,save,1976725,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
261,262,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,surprise,sorpresa,True, languagerank,77.41935484,31,11582,4165.0,NN,57,0.553191489,2,1,81.81818182,surprise,498345,3,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
263,264,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,doctors,doctores,True, languagerank,48.14814815,27,16480,922.0,N,0,0.0,2,1,81.81818182,doctor,557014,6,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
266,267,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,mornings,maÃ±anas,True, languagerank,37.5,24,16435,855.0,NNS,2,0.042553191,1,2,90.90909091,morning,84640,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
271,272,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,eye,ojo,True, languagerank,74.07407407,27,10132,548.0,NN,151,0.70212766,2,2,81.81818182,eye,1356586,3,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
272,273,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,5,staring,comenzando,False, noflight,8.695652174,23,12644,4868.0,VBG,43,0.425531915,2,5,81.81818182,stare,94992,10,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
273,274,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,3,chases,casos,False, noflight,4.7619047619999995,21,12687,5552.0,NNS,44,0.404255319,2,3,81.81818182,chase,16635,10,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
274,275,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,7,room,cuarto,False, noflight,68.18181818,22,9573,316.0,NN,724,0.85106383,1,7,90.90909091,room,3600023,4,True,False,1999-01-01,Ecuador,Spanish,19.8909216355184
275,276,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,rings,anillos,True, languagerank,33.33333333,24,12637,3846.0,NNS,45,0.425531915,2,2,81.81818182,ring,239904,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
276,277,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,appear,aparecer,True, languagerank,21.05263158,19,11562,455.0,VB,48,0.5106382979999999,2,2,81.81818182,appear,1304515,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
278,279,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,before,antes,True, languagerank,58.33333333,24,9499,433.0,IN,377,0.9361702129999999,1,2,90.90909091,before,6531140,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
279,280,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,before,antes,True, languagerank,58.33333333,24,9499,433.0,IN,377,0.9361702129999999,1,2,90.90909091,before,6531140,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
280,281,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,dash,rapido,False, languagerank,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
281,282,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,dash,guiÃ³n,True, languagerank,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
282,283,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,dash,guion,False, languagerank,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
283,284,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,dash,guiÃ³n,True, languagerank,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
284,285,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,dash,guiÃ³n,True, languagerank,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
285,286,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,dash,guiÃ³n,True, languagerank,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
286,287,2018-11-22,es,a6de1ead-0aca-4392-b748-ad104311e010,2,dash,guiÃ³n,True, noflight,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,True,1999-01-01,Ecuador,Spanish,19.8909216355184
287,288,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,red,rojo,True, languagerank,70.83333333,24,10781,744.0,NN,213,0.70212766,1,1,90.90909091,red,2078498,3,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
288,289,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,figure,figura,True, languagerank,75.0,24,12300,1326.0,NN,83,0.723404255,1,1,90.90909091,figure,1031215,3,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
289,290,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,reveal,relevado,False, languagerank,23.80952381,21,11140,1226.0,NN,135,0.617021277,1,1,90.90909091,reveal,356366,8,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
290,291,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,minute,minuto,True, languagerank,68.42105263,19,11290,384.0,NN,147,0.8297872340000001,1,1,90.90909091,minute,731214,4,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
291,292,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,even,incluso,True, languagerank,40.74074074,27,12181,552.0,RB,310,0.957446809,1,2,90.90909091,even,10856773,6,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
292,293,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,herself,ella misma,False, languagerank,5.263157895,19,9793,2504.0,NN,97,0.489361702,2,2,81.81818182,herself,519114,10,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
293,294,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,all,todo,True, languagerank,52.0,25,9495,383.0,DT,2439,0.978723404,1,2,90.90909091,all,37104835,5,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
294,295,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,2,begin,comenzar,False, languagerank,38.88888889,18,12328,305.0,NN,127,0.659574468,1,2,90.90909091,begin,1475252,7,True,False,1999-01-01,Ecuador,Spanish,19.8881837247633
296,297,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,pair,par,True, languagerank,27.77777778,18,11299,4434.0,NN,58,0.553191489,2,1,81.81818182,pair,979196,8,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
299,300,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,very,muy,True, languagerank,39.28571429,28,10449,97.0,RB,442,0.957446809,1,1,90.90909091,very,14052869,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
300,301,2018-11-21,es,a6de1ead-0aca-4392-b748-ad104311e010,1,building,edificio,True, languagerank,39.28571429,28,12453,489.0,NN,78,0.553191489,2,1,81.81818182,build,780832,7,True,True,1999-01-01,Ecuador,Spanish,19.8881837247633
